programs,slos,program,date,direct,indirect
Bilingual Program,Multiple Subjects,44200,1992.06,1.39,3.09
Bilingual Program,Multiple Subjects,44200,1992.07,3.13,2.89
Bilingual Program,Multiple Subjects,44200,1992.08,3.54,3.06
Bilingual Program,Multiple Subjects,44200,1992.09,1.1,3.46
Bilingual Program,Multiple Subjects,44200,1992.11,3.69,2.78
Bilingual Program,Multiple Subjects,44200,1992.12,3.2,3.49
Bilingual Program,Multiple Subjects,44200,1993.01,1,3.41
Bilingual Program,Multiple Subjects,44200,1993.02,2.97,2.21
Bilingual Program,Multiple Subjects,44200,1993.03,3.32,2.69
Bilingual Program,Multiple Subjects,44200,1993.04,1.79,3.49
Bilingual Program,Multiple Subjects,44200,1993.05,1.85,3.83
Bilingual Program,Multiple Subjects,44200,1993.06,2.14,2
Bilingual Program,Multiple Subjects,44200,1993.07,1.87,1.93
Bilingual Program,Multiple Subjects,44200,1993.08,3.82,2.32
Bilingual Program,Multiple Subjects,44200,1993.09,1.56,1.96
Bilingual Program,Multiple Subjects,44200,1993.11,2.17,1.6
Bilingual Program,Multiple Subjects,44200,1993.12,1.31,1.74
Bilingual Program,Multiple Subjects,44200,1994.01,1.52,1.63
Bilingual Program,Multiple Subjects,44200,1994.02,3.68,1.1
Bilingual Program,Multiple Subjects,44200,1994.03,3.23,1.37
Bilingual Program,Multiple Subjects,44200,1994.04,3.48,2.33
Bilingual Program,Multiple Subjects,44200,1994.05,3.36,1.45
Bilingual Program,Multiple Subjects,44200,1994.06,1.76,2.69
Bilingual Program,Multiple Subjects,44200,1994.07,3.17,1.21
Bilingual Program,Multiple Subjects,44200,1994.08,3.98,3.11
Bilingual Program,Multiple Subjects,44200,1994.09,1.86,3.5
Bilingual Program,Multiple Subjects,44200,1994.11,3.32,2.76
Bilingual Program,Multiple Subjects,44200,1994.12,1.84,1.15
Bilingual Program,Multiple Subjects,44200,1995.01,1.38,1.6
Bilingual Program,Multiple Subjects,44200,1995.02,1.37,2.77
Bilingual Program,Multiple Subjects,44200,1995.03,3.07,3.04
Bilingual Program,Multiple Subjects,44200,1995.04,3.98,1.64
Bilingual Program,Multiple Subjects,44200,1995.05,1.15,3.69
Bilingual Program,Multiple Subjects,44200,1995.06,1.29,3.19
Bilingual Program,Multiple Subjects,44200,1995.07,2.83,3.42
Bilingual Program,Multiple Subjects,44200,1995.08,1.17,3.64
Bilingual Program,Multiple Subjects,44200,1995.09,1,2.74
Bilingual Program,Multiple Subjects,44200,1995.11,3.24,3.24
Bilingual Program,Multiple Subjects,44200,1995.12,1.27,2.27
Bilingual Program,Multiple Subjects,44200,1996.01,1.41,2.06
Bilingual Program,Multiple Subjects,44200,1996.02,2.4,2.37
Bilingual Program,Multiple Subjects,44200,1996.03,3.61,1.12
Bilingual Program,Multiple Subjects,44200,1996.04,1.5,3.97
Bilingual Program,Multiple Subjects,44200,1996.05,1.8,3.71
Bilingual Program,Multiple Subjects,44200,1996.06,2.2,3.69
Bilingual Program,Multiple Subjects,44200,1996.07,1.15,3.84
Bilingual Program,Multiple Subjects,44200,1996.08,3.06,2.24
Bilingual Program,Multiple Subjects,44200,1996.09,2.99,3.49
Bilingual Program,Multiple Subjects,44200,1996.11,3.95,2.94
Bilingual Program,Multiple Subjects,44200,1996.12,2.53,2.04
Bilingual Program,Multiple Subjects,44200,1997.01,2.15,2.46
Bilingual Program,Multiple Subjects,44200,1997.02,2.99,2.83
Bilingual Program,Multiple Subjects,44200,1997.03,3.48,3.12
Bilingual Program,Multiple Subjects,44200,1997.04,2.36,2.65
Bilingual Program,Multiple Subjects,44200,1997.05,3.36,1.07
Bilingual Program,Multiple Subjects,44200,1997.06,3.34,1.53
Bilingual Program,Multiple Subjects,44200,1997.07,1.91,2.92
Bilingual Program,Multiple Subjects,44200,1997.08,3.39,2.87
Bilingual Program,Multiple Subjects,44200,1997.09,2.61,1.05
Bilingual Program,Multiple Subjects,44200,1997.11,2.53,2.3
Bilingual Program,Multiple Subjects,44200,1997.12,1.61,3.57
Bilingual Program,Multiple Subjects,44200,1998.01,1.25,2.79
Bilingual Program,Multiple Subjects,44200,1998.02,1.34,1.65
Bilingual Program,Multiple Subjects,44200,1998.03,3.81,1.79
Bilingual Program,Multiple Subjects,44200,1998.04,3.27,3.58
Bilingual Program,Multiple Subjects,44200,1998.05,2.55,2.75
Bilingual Program,Multiple Subjects,44200,1998.06,3.36,1.5
Bilingual Program,Multiple Subjects,44200,1998.07,4,2.94
Bilingual Program,Multiple Subjects,44200,1998.08,1.26,2.35
Bilingual Program,Multiple Subjects,44200,1998.09,2.83,1.38
Bilingual Program,Multiple Subjects,44200,1998.11,2.26,3.94
Bilingual Program,Multiple Subjects,44200,1998.12,1.95,1.86
Bilingual Program,Multiple Subjects,44200,1999.01,1.05,2.6
Bilingual Program,Multiple Subjects,44200,1999.02,2.89,2.4
Bilingual Program,Multiple Subjects,44200,1999.03,1.6,2.23
Bilingual Program,Multiple Subjects,44200,1999.04,3.32,1.39
Bilingual Program,Multiple Subjects,44200,1999.05,2.47,2.15
Bilingual Program,Multiple Subjects,44200,1999.06,1.49,3.84
Bilingual Program,Multiple Subjects,44200,1999.07,1.7,2.9
Bilingual Program,Multiple Subjects,44200,1999.08,3.03,1.5
Bilingual Program,Multiple Subjects,44200,1999.09,3.21,2.27
Bilingual Program,Multiple Subjects,44200,1999.11,3.83,3.59
Bilingual Program,Multiple Subjects,44200,1999.12,3.93,1.12
Bilingual Program,Multiple Subjects,44200,2000.01,1.81,1.56
Bilingual Program,Multiple Subjects,44200,2000.02,3.94,1.83
Bilingual Program,Multiple Subjects,44200,2000.03,1.17,2.59
Bilingual Program,Multiple Subjects,44200,2000.04,3.54,2.51
Bilingual Program,Multiple Subjects,44200,2000.05,3.56,2.41
Bilingual Program,Multiple Subjects,44200,2000.06,3.46,3.95
Bilingual Program,Multiple Subjects,44200,2000.07,2.75,3.38
Bilingual Program,Multiple Subjects,44200,2000.08,1.19,1.58
Bilingual Program,Multiple Subjects,44200,2000.09,3.25,1.95
Bilingual Program,Multiple Subjects,44200,2000.11,3.4,3.39
Bilingual Program,Multiple Subjects,44200,2000.12,2.46,3
Bilingual Program,Multiple Subjects,44200,2001.01,2.97,3.81
Bilingual Program,Multiple Subjects,44200,2001.02,1.61,3.67
Bilingual Program,Multiple Subjects,44200,2001.03,3.45,1.71
Bilingual Program,Multiple Subjects,44200,2001.04,2.9,1.63
Bilingual Program,Multiple Subjects,44200,2001.05,1.4,3.35
Bilingual Program,Multiple Subjects,44200,2001.06,2.8,3.12
Bilingual Program,Multiple Subjects,44200,2001.07,2.96,1.92
Bilingual Program,Multiple Subjects,44200,2001.08,3.85,3.11
Bilingual Program,Multiple Subjects,44200,2001.09,1.89,1.95
Bilingual Program,Multiple Subjects,44200,2001.11,1.61,2.77
Bilingual Program,Multiple Subjects,44200,2001.12,1.8,3.75
Bilingual Program,Multiple Subjects,44200,2002.01,1.31,1.45
Bilingual Program,Multiple Subjects,44200,2002.02,3.9,2.17
Bilingual Program,Multiple Subjects,44200,2002.03,3.73,3.07
Bilingual Program,Multiple Subjects,44200,2002.04,2.4,3.5
Bilingual Program,Multiple Subjects,44200,2002.05,2.06,3.06
Bilingual Program,Multiple Subjects,44200,2002.06,1.81,2.81
Bilingual Program,Multiple Subjects,44200,2002.07,2.53,3.99
Bilingual Program,Multiple Subjects,44200,2002.08,2.07,3.03
Bilingual Program,Multiple Subjects,44200,2002.09,3.47,3.38
Bilingual Program,Multiple Subjects,44200,2002.11,3.66,1.95
Bilingual Program,Multiple Subjects,44200,2002.12,1.37,2.24
Bilingual Program,Multiple Subjects,44200,2003.01,1.93,1.85
Bilingual Program,Multiple Subjects,44200,2003.02,2.77,2.48
Bilingual Program,Multiple Subjects,44200,2003.03,3.2,1.76
Bilingual Program,Multiple Subjects,44200,2003.04,2.38,1.6
Bilingual Program,Multiple Subjects,44200,2003.05,4,1.56
Bilingual Program,Multiple Subjects,44200,2003.06,2.86,2.36
Bilingual Program,Multiple Subjects,44200,2003.07,2.69,1.55
Bilingual Program,Multiple Subjects,44200,2003.08,3.32,1.48
Bilingual Program,Multiple Subjects,44200,2003.09,2.34,2.52
Bilingual Program,Multiple Subjects,44200,2003.11,1.92,3.3
Bilingual Program,Multiple Subjects,44200,2003.12,1.33,1.84
Bilingual Program,Multiple Subjects,44200,2004.01,1.5,3.05
Bilingual Program,Multiple Subjects,44200,2004.02,3.65,1.3
Bilingual Program,Multiple Subjects,44200,2004.03,2,2.49
Bilingual Program,Multiple Subjects,44200,2004.04,2.52,2.64
Bilingual Program,Multiple Subjects,44200,2004.05,3.1,3.13
Bilingual Program,Multiple Subjects,44200,2004.06,2.36,1.54
Bilingual Program,Multiple Subjects,44200,2004.07,1.07,3.92
Bilingual Program,Multiple Subjects,44200,2004.08,2.47,2.11
Bilingual Program,Multiple Subjects,44200,2004.09,3.1,3.04
Bilingual Program,Multiple Subjects,44200,2004.11,3.18,3.89
Bilingual Program,Multiple Subjects,44200,2004.12,2.07,2.05
Bilingual Program,Multiple Subjects,44200,2005.01,2.8,2.39
Bilingual Program,Multiple Subjects,44200,2005.02,1.91,1.89
Bilingual Program,Multiple Subjects,44200,2005.03,3.22,2.91
Bilingual Program,Multiple Subjects,44200,2005.04,2.97,3.73
Bilingual Program,Multiple Subjects,44200,2005.05,1.45,1.51
Bilingual Program,Multiple Subjects,44200,2005.06,3.68,2.5
Bilingual Program,Multiple Subjects,44200,2005.07,2.37,2.32
Bilingual Program,Multiple Subjects,44200,2005.08,3.09,2.25
Bilingual Program,Multiple Subjects,44200,2005.09,3.64,3.76
Bilingual Program,Multiple Subjects,44200,2005.11,2.63,1.17
Bilingual Program,Multiple Subjects,44200,2005.12,2.89,1.35
Bilingual Program,Multiple Subjects,44200,2006.01,1.95,1.83
Bilingual Program,Multiple Subjects,44200,2006.02,1.33,3.75
Bilingual Program,Multiple Subjects,44200,2006.03,2.07,3.09
Bilingual Program,Multiple Subjects,44200,2006.04,1.45,2.91
Bilingual Program,Multiple Subjects,44200,2006.05,3.59,1.5
Bilingual Program,Multiple Subjects,44200,2006.06,2.15,3.58
Bilingual Program,Multiple Subjects,44200,2006.07,1.78,1.01
Bilingual Program,Multiple Subjects,44200,2006.08,3.77,3.62
Bilingual Program,Multiple Subjects,44200,2006.09,3.52,2.73
Bilingual Program,Multiple Subjects,44200,2006.11,2.97,2.28
Bilingual Program,Multiple Subjects,44200,2006.12,1.82,3.37
Bilingual Program,Multiple Subjects,44200,2007.01,3.53,3.17
Bilingual Program,Multiple Subjects,44200,2007.02,2.87,2.92
Bilingual Program,Multiple Subjects,44200,2007.03,3.61,3.09
Bilingual Program,Multiple Subjects,44200,2007.04,1.73,2.41
Bilingual Program,Multiple Subjects,44200,2007.05,1.89,3.5
Bilingual Program,Multiple Subjects,44200,2007.06,3.75,1.92
Bilingual Program,Multiple Subjects,44200,2007.07,2.39,1.85
Bilingual Program,Multiple Subjects,44200,2007.08,2.43,1.39
Bilingual Program,Multiple Subjects,44200,2007.09,1.34,1.18
Bilingual Program,Multiple Subjects,44200,2007.11,3.68,1.77
Bilingual Program,Multiple Subjects,44200,2007.12,3.8,1.96
Bilingual Program,Multiple Subjects,44200,2008.01,2.17,1.84
Bilingual Program,Multiple Subjects,44200,2008.02,1.39,1.96
Bilingual Program,Multiple Subjects,44200,2008.03,3.48,3.76
Bilingual Program,Multiple Subjects,44200,2008.04,2.27,1.85
Bilingual Program,Multiple Subjects,44200,2008.05,1.17,2.97
Bilingual Program,Multiple Subjects,44200,2008.06,1.95,1.11
Bilingual Program,Multiple Subjects,44200,2008.07,1.01,1.14
Bilingual Program,Multiple Subjects,44200,2008.08,1.22,3.54
Bilingual Program,Multiple Subjects,44200,2008.09,3.78,2.76
Bilingual Program,Multiple Subjects,44200,2008.11,1.13,1.52
Bilingual Program,Multiple Subjects,44200,2008.12,2.72,2.49
Bilingual Program,Multiple Subjects,44200,2009.01,2.24,1.53
Bilingual Program,Multiple Subjects,44200,2009.02,3.01,2.81
Bilingual Program,Multiple Subjects,44200,2009.03,3.9,2.41
Bilingual Program,Multiple Subjects,44200,2009.04,2.81,2.28
Bilingual Program,Multiple Subjects,44200,2009.05,2.19,1.59
Bilingual Program,Multiple Subjects,44200,2009.06,1.37,1.5
Bilingual Program,Multiple Subjects,44200,2009.07,3.42,3.3
Bilingual Program,Multiple Subjects,44200,2009.08,1.82,1.51
Bilingual Program,Multiple Subjects,44200,2009.09,1.32,2.51
Bilingual Program,Multiple Subjects,44200,2009.11,1.47,2.36
Bilingual Program,Multiple Subjects,44200,2009.12,2.92,1.02
Bilingual Program,Multiple Subjects,44200,2010.01,2.04,3.5
Bilingual Program,Multiple Subjects,44200,2010.02,2.01,1.17
Bilingual Program,Multiple Subjects,44200,2010.03,3.78,2.82
Bilingual Program,Multiple Subjects,44200,2010.04,1.34,1.6
Bilingual Program,Multiple Subjects,44200,2010.05,2.89,3.04
Bilingual Program,Multiple Subjects,44200,2010.06,1.58,3.03
Bilingual Program,Multiple Subjects,44200,2010.07,1.12,2.63
Bilingual Program,Multiple Subjects,44200,2010.08,3.37,2.39
Bilingual Program,Multiple Subjects,44200,2010.09,2.52,3.48
Bilingual Program,Multiple Subjects,44200,2010.11,2.31,3.63
Bilingual Program,Multiple Subjects,44200,2010.12,1.77,1.25
Bilingual Program,Multiple Subjects,44300,1992.01,1.82,2.46
Bilingual Program,Multiple Subjects,44300,1992.02,3.44,1.45
Bilingual Program,Multiple Subjects,44300,1992.03,3.79,3.02
Bilingual Program,Multiple Subjects,44300,1992.04,2.7,3.88
Bilingual Program,Multiple Subjects,44300,1992.05,1.73,2.34
Bilingual Program,Multiple Subjects,44300,1992.06,2.88,1.74
Bilingual Program,Multiple Subjects,44300,1992.07,2.54,2.02
Bilingual Program,Multiple Subjects,44300,1992.08,2.33,3.98
Bilingual Program,Multiple Subjects,44300,1992.09,1.09,1.52
Bilingual Program,Multiple Subjects,44300,1992.11,2.47,3.99
Bilingual Program,Multiple Subjects,44300,1992.12,1.02,1.03
Bilingual Program,Multiple Subjects,44300,1993.01,3.91,3.24
Bilingual Program,Multiple Subjects,44300,1993.02,1.65,3.68
Bilingual Program,Multiple Subjects,44300,1993.03,1.53,1.31
Bilingual Program,Multiple Subjects,44300,1993.04,3.42,3.29
Bilingual Program,Multiple Subjects,44300,1993.05,1.1,2.62
Bilingual Program,Multiple Subjects,44300,1993.06,2.43,1.61
Bilingual Program,Multiple Subjects,44300,1993.07,1.82,1.16
Bilingual Program,Multiple Subjects,44300,1993.08,1.3,3.36
Bilingual Program,Multiple Subjects,44300,1993.09,3.65,1.77
Bilingual Program,Multiple Subjects,44300,1993.11,1.19,2
Bilingual Program,Multiple Subjects,44300,1993.12,3.23,1.46
Bilingual Program,Multiple Subjects,44300,1994.01,2.74,1.11
Bilingual Program,Multiple Subjects,44300,1994.02,2.14,3.19
Bilingual Program,Multiple Subjects,44300,1994.03,3.04,1.36
Bilingual Program,Multiple Subjects,44300,1994.04,1.82,3.91
Bilingual Program,Multiple Subjects,44300,1994.05,3.47,3.97
Bilingual Program,Multiple Subjects,44300,1994.06,1.61,2.13
Bilingual Program,Multiple Subjects,44300,1994.07,3.5,2.87
Bilingual Program,Multiple Subjects,44300,1994.08,1.79,3.65
Bilingual Program,Multiple Subjects,44300,1994.09,2.84,2.2
Bilingual Program,Multiple Subjects,44300,1994.11,3.06,3.62
Bilingual Program,Multiple Subjects,44300,1994.12,3.42,1.36
Bilingual Program,Multiple Subjects,44300,1995.01,2.92,1.6
Bilingual Program,Multiple Subjects,44300,1995.02,1.44,2.34
Bilingual Program,Multiple Subjects,44300,1995.03,2.16,3.91
Bilingual Program,Multiple Subjects,44300,1995.04,2.39,2.49
Bilingual Program,Multiple Subjects,44300,1995.05,3.28,2.43
Bilingual Program,Multiple Subjects,44300,1995.06,3.85,1.31
Bilingual Program,Multiple Subjects,44300,1995.07,3.48,3.04
Bilingual Program,Multiple Subjects,44300,1995.08,1.2,2.36
Bilingual Program,Multiple Subjects,44300,1995.09,1.37,1.56
Bilingual Program,Multiple Subjects,44300,1995.11,2.45,2.03
Bilingual Program,Multiple Subjects,44300,1995.12,3.2,3.39
Bilingual Program,Multiple Subjects,44300,1996.01,1.21,3.89
Bilingual Program,Multiple Subjects,44300,1996.02,3.71,3.35
Bilingual Program,Multiple Subjects,44300,1996.03,1.02,1.94
Bilingual Program,Multiple Subjects,44300,1996.04,3.36,2.98
Bilingual Program,Multiple Subjects,44300,1996.05,2.22,1.43
Bilingual Program,Multiple Subjects,44300,1996.06,1.13,2.93
Bilingual Program,Multiple Subjects,44300,1996.07,1.05,2.94
Bilingual Program,Multiple Subjects,44300,1996.08,2.75,2.1
Bilingual Program,Multiple Subjects,44300,1996.09,2.41,2.76
Bilingual Program,Multiple Subjects,44300,1996.11,3.09,3.94
Bilingual Program,Multiple Subjects,44300,1996.12,1.48,1.47
Bilingual Program,Multiple Subjects,44300,1997.01,1.89,2.68
Bilingual Program,Multiple Subjects,44300,1997.02,1.41,2.8
Bilingual Program,Multiple Subjects,44300,1997.03,1.75,1.81
Bilingual Program,Multiple Subjects,44300,1997.04,1.64,3.57
Bilingual Program,Multiple Subjects,44300,1997.05,2.52,2.51
Bilingual Program,Multiple Subjects,44300,1997.06,1.22,1.59
Bilingual Program,Multiple Subjects,44300,1997.07,1.63,1.98
Bilingual Program,Multiple Subjects,44300,1997.08,2.18,3.22
Bilingual Program,Multiple Subjects,44300,1997.09,3.77,3.86
Bilingual Program,Multiple Subjects,44300,1997.11,2.47,3.31
Bilingual Program,Multiple Subjects,44300,1997.12,1.92,2.89
Bilingual Program,Multiple Subjects,44300,1998.01,2.13,2.8
Bilingual Program,Multiple Subjects,44300,1998.02,3.96,2.86
Bilingual Program,Multiple Subjects,44300,1998.03,2.1,3.95
Bilingual Program,Multiple Subjects,44300,1998.04,1.17,3.66
Bilingual Program,Multiple Subjects,44300,1998.05,1.34,2.21
Bilingual Program,Multiple Subjects,44300,1998.06,3.64,2.77
Bilingual Program,Multiple Subjects,44300,1998.07,1.25,1.53
Bilingual Program,Multiple Subjects,44300,1998.08,1.72,1.62
Bilingual Program,Multiple Subjects,44300,1998.09,1.71,1.05
Bilingual Program,Multiple Subjects,44300,1998.11,3.48,1.61
Bilingual Program,Multiple Subjects,44300,1998.12,2.44,3.72
Bilingual Program,Multiple Subjects,44300,1999.01,2.39,1.06
Bilingual Program,Multiple Subjects,44300,1999.02,1.33,2.5
Bilingual Program,Multiple Subjects,44300,1999.03,2.4,1.39
Bilingual Program,Multiple Subjects,44300,1999.04,3.05,2.53
Bilingual Program,Multiple Subjects,44300,1999.05,3.71,2.38
Bilingual Program,Multiple Subjects,44300,1999.06,1.96,2.43
Bilingual Program,Multiple Subjects,44300,1999.07,3.7,3.86
Bilingual Program,Multiple Subjects,44300,1999.08,2.78,1.42
Bilingual Program,Multiple Subjects,44300,1999.09,2.1,3.8
Bilingual Program,Multiple Subjects,44300,1999.11,1.41,1.48
Bilingual Program,Multiple Subjects,44300,1999.12,3.64,2.16
Bilingual Program,Multiple Subjects,44300,2000.01,1.86,3.84
Bilingual Program,Multiple Subjects,44300,2000.02,1.66,3.48
Bilingual Program,Multiple Subjects,44300,2000.03,2.16,2.21
Bilingual Program,Multiple Subjects,44300,2000.04,4,2.36
Bilingual Program,Multiple Subjects,44300,2000.05,1.05,3.13
Bilingual Program,Multiple Subjects,44300,2000.06,2.89,3.05
Bilingual Program,Multiple Subjects,44300,2000.07,2.54,3.69
Bilingual Program,Multiple Subjects,44300,2000.08,1.56,3.78
Bilingual Program,Multiple Subjects,44300,2000.09,2.4,3.53
Bilingual Program,Multiple Subjects,44300,2000.11,2.34,3.56
Bilingual Program,Multiple Subjects,44300,2000.12,4,2.7
Bilingual Program,Multiple Subjects,44300,2001.01,1.75,2.55
Bilingual Program,Multiple Subjects,44300,2001.02,1.46,3.4
Bilingual Program,Multiple Subjects,44300,2001.03,2.72,1.68
Bilingual Program,Multiple Subjects,44300,2001.04,2.63,3.29
Bilingual Program,Multiple Subjects,44300,2001.05,2.39,3.88
Bilingual Program,Multiple Subjects,44300,2001.06,1.56,3.52
Bilingual Program,Multiple Subjects,44300,2001.07,2.08,3.75
Bilingual Program,Multiple Subjects,44300,2001.08,2.47,2.99
Bilingual Program,Multiple Subjects,44300,2001.09,1.44,1.88
Bilingual Program,Multiple Subjects,44300,2001.11,3.82,3.68
Bilingual Program,Multiple Subjects,44300,2001.12,2.8,2.32
Bilingual Program,Multiple Subjects,44300,2002.01,3.54,1.05
Bilingual Program,Multiple Subjects,44300,2002.02,3.34,3.18
Bilingual Program,Multiple Subjects,44300,2002.03,2.38,2.11
Bilingual Program,Multiple Subjects,44300,2002.04,1.68,1.08
Bilingual Program,Multiple Subjects,44300,2002.05,2.06,1.57
Bilingual Program,Multiple Subjects,44300,2002.06,1.77,1
Bilingual Program,Multiple Subjects,44300,2002.07,1.38,2.29
Bilingual Program,Multiple Subjects,44300,2002.08,2.89,3.7
Bilingual Program,Multiple Subjects,44300,2002.09,1.99,3.93
Bilingual Program,Multiple Subjects,44300,2002.11,1.04,3.56
Bilingual Program,Multiple Subjects,44300,2002.12,1.56,1.91
Bilingual Program,Multiple Subjects,44300,2003.01,1.08,3.64
Bilingual Program,Multiple Subjects,44300,2003.02,2.96,1.71
Bilingual Program,Multiple Subjects,44300,2003.03,2.96,2
Bilingual Program,Multiple Subjects,44300,2003.04,2.52,3.97
Bilingual Program,Multiple Subjects,44300,2003.05,2.58,2.61
